selection_scope,repeat,model,target,best_params_json,optimization_mean_MAE,MAE,RMSE,R2,MedAE,Q90_AE,Q95_AE,Max_AE,n_samples
frozen_training_partition_only,1,ElasticNet,LUMO,"{""alpha"": 0.40382319059450883, ""l1_ratio"": 0.36900130381014196}",0.15727350887821911,0.14499798821827917,0.28307673029836755,0.8428344586432154,0.0894024210261154,0.2838050986498929,0.30854458778793165,1.6449516778068123,45
frozen_training_partition_only,2,ElasticNet,LUMO,"{""alpha"": 0.40382319059450883, ""l1_ratio"": 0.36900130381014196}",0.15727350887821911,0.17913684960603796,0.39723138536676456,0.7073258312171735,0.06495852125443546,0.3106839092269476,0.43194436226187116,1.849041567382463,45
frozen_training_partition_only,3,ElasticNet,LUMO,"{""alpha"": 0.40382319059450883, ""l1_ratio"": 0.36900130381014196}",0.15727350887821911,0.14174767144765996,0.19183585227700523,0.9042369718004448,0.0923604473588171,0.32902011290169414,0.40304243829329,0.5503200068736187,45
frozen_training_partition_only,4,ElasticNet,LUMO,"{""alpha"": 0.40382319059450883, ""l1_ratio"": 0.36900130381014196}",0.15727350887821911,0.15637145029757274,0.2171960335959529,0.9134948419097944,0.10354868451002264,0.3178231090141516,0.4632506059731952,0.7346774670701741,45
frozen_training_partition_only,5,ElasticNet,LUMO,"{""alpha"": 0.40382319059450883, ""l1_ratio"": 0.36900130381014196}",0.15727350887821911,0.16411358482154567,0.2224084068570763,0.8894278048766789,0.12324839010799758,0.42540339415210854,0.4857832327726794,0.5467208695793855,45
frozen_training_partition_only,1,KernelRidge,LUMO,"{""alpha"": 1.3845794393110338, ""gamma"": 0.0018893430096057027}",0.15232527743156124,0.14433341232053926,0.2822792452378953,0.8437187462418099,0.08960127322342237,0.27394051288230165,0.30645789327541,1.6505950389286888,45
frozen_training_partition_only,2,KernelRidge,LUMO,"{""alpha"": 1.3845794393110338, ""gamma"": 0.0018893430096057027}",0.15232527743156124,0.17706713025358511,0.39439506328638607,0.7114904295934268,0.07626934415164,0.3102258049892963,0.40604673182856205,1.824236983231462,45
frozen_training_partition_only,3,KernelRidge,LUMO,"{""alpha"": 1.3845794393110338, ""gamma"": 0.0018893430096057027}",0.15232527743156124,0.13592384175918545,0.18719394930231678,0.9088153085776319,0.08830502066568047,0.329120794377738,0.3986921579425956,0.5754046843985221,45
frozen_training_partition_only,4,KernelRidge,LUMO,"{""alpha"": 1.3845794393110338, ""gamma"": 0.0018893430096057027}",0.15232527743156124,0.14934682976944613,0.20374041758244377,0.9238810816884409,0.10416394889852554,0.3131739549384139,0.40566933127284094,0.6339599217307068,45
frozen_training_partition_only,5,KernelRidge,LUMO,"{""alpha"": 1.3845794393110338, ""gamma"": 0.0018893430096057027}",0.15232527743156124,0.15495517305505,0.20628701805989044,0.9048766078237394,0.11066352141963143,0.35317399701571806,0.43816251185416455,0.5710895563900737,45
frozen_training_partition_only,1,RandomForest,LUMO,"{""max_depth"": 15, ""max_features"": ""log2"", ""min_samples_leaf"": 4, ""min_samples_split"": 2, ""n_estimators"": 764}",0.14101400752454135,0.1474408286053162,0.2941210719168528,0.8303314799255432,0.05968423979928661,0.34624592219608763,0.45571962637762237,1.6160919740967188,45
frozen_training_partition_only,2,RandomForest,LUMO,"{""max_depth"": 15, ""max_features"": ""log2"", ""min_samples_leaf"": 4, ""min_samples_split"": 2, ""n_estimators"": 764}",0.14101400752454135,0.1633075875431017,0.37480727590439833,0.7394366616727279,0.06573792779272858,0.2564728783775647,0.45188716880290764,1.7234388905326736,45
