evaluation_type,split_type,model,target,unit,holdout_MAE,holdout_RMSE,holdout_R2,holdout_MedAE,holdout_Q90_AE,holdout_Q95_AE,holdout_Max_AE,holdout_n_samples,cv_mae_mean,cv_mae_std,cv_rmse_mean,cv_rmse_std,cv_r2_mean,cv_r2_std,cv_medae_mean,cv_q90ae_mean,cv_q95ae_mean,n_outer_folds
holdout_test,frozen_within_group_holdout,RandomForest,HOMO,eV,0.12841383985831883,0.2771881310689817,0.7558643840827336,0.07144621273236673,0.23431095038161878,0.3855822864234016,1.7726751633811904,55,0.10669396651798221,0.007527184352396834,0.16468184422767868,0.04029389936887692,0.7960498517641142,0.10347973814283103,0.06778588083751762,0.22775271922567245,0.28815411776568006,10
holdout_test,frozen_within_group_holdout,XGBoost,LUMO,eV,0.1452046304476651,0.1922561800966562,0.9254418975884123,0.1262174978942867,0.28706201028442363,0.3315517906921389,0.5563858856506346,55,0.12845578081931378,0.022683465677814194,0.29454404027745,0.13511421427243234,0.829500459929269,0.11045389909947129,0.0632399588623047,0.26191547046569835,0.3365822358120725,10
holdout_test,frozen_within_group_holdout,RandomForest,Final Energy,Eh,1383.9591788588912,2641.951162914836,0.698745664438192,452.77673080695695,4808.927684235417,6613.7445439184685,11032.378773670836,55,1123.8760411819883,235.22434723941467,2018.273887656438,536.3377269411412,0.8179020388261675,0.0847216791783125,471.0911021967264,3115.2530440706973,5065.67405235855,10
